"Id","Subject","OwnerId","ActivityDate","CompletedDateTime","CreatedDate","Status","Number_of_days_overdue__c","Task_Category__c"
"00TOJ00000iSsNh2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","","","2025-10-14T17:44:31.000Z","Open","","R-CW(A)"
"00TOJ00000iSsNi2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:44:31.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iSsNj2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:44:31.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iSsNk2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:44:31.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iSsNl2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:44:31.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iSsNm2AK","R-CW(A)-Armstrong, Kathy -6C55BXY- $8,280.23 (WHT 12%)","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:44:31.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iT9Uo2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","","","2025-10-14T17:20:54.000Z","Open","","R-CW(A)"
"00TOJ00000iT9Up2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","2025-12-10","","2025-10-14T17:20:54.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iT9Uq2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","2026-12-10","","2025-10-14T17:20:54.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iT9Ur2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","2027-12-10","","2025-10-14T17:20:54.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iT9Us2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","2028-12-10","","2025-10-14T17:20:54.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iT9Ut2AK","R-CW(A)-Nobrega, Nancy-76031448- $56,611.97","005Hs00000CkhEXIAZ","2029-12-10","","2025-10-14T17:20:54.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTF0l2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","","","2025-10-14T17:29:25.000Z","Open","","R-CW(A)"
"00TOJ00000iTF0m2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","2025-12-10","","2025-10-14T17:29:25.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTF0n2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","2026-12-10","","2025-10-14T17:29:25.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTF0o2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","2027-12-10","","2025-10-14T17:29:25.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTF0p2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","2028-12-10","","2025-10-14T17:29:25.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTF0q2AG","R-CW(A) - Wallin, Pamela 36790638 $60,944.88","005Hs00000CkhEXIAZ","2029-12-10","","2025-10-14T17:29:25.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTSal2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","","","2025-10-14T17:36:20.000Z","Open","","R-CW(A)"
"00TOJ00000iTSam2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:36:20.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTSan2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:36:20.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTSao2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:36:20.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTSap2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:36:20.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTSaq2AG","R-CW(A) - Goertzen, Sharon 6C55BWT -  $15,505.52","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:36:20.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTTa12AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","","","2025-10-14T17:39:29.000Z","Open","","R-CW(A)"
"00TOJ00000iTTa22AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:39:29.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTTa32AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:39:29.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTTa42AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:39:29.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTTa52AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:39:29.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTTa62AG","R-CW(A) - Elson, Peter 6C55A5P $4,008.59","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:39:29.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTYt72AG","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","","","2025-10-14T17:51:09.000Z","Open","","R-CW(A)"
"00TOJ00000iTYt82AG","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:51:09.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTYt92AG","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:51:09.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTYtA2AW","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:51:09.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTYtB2AW","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:51:09.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTYtC2AW","R-CW(A)-Rinaldo-6C55F8T- $55,446.82","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:51:09.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTjej2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","","","2025-10-14T17:47:17.000Z","Open","","R-CW(A)"
"00TOJ00000iTjek2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:47:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTjel2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:47:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTjem2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:47:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTjen2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:47:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTjeo2AC","R-CW(A)-Matheson-6C55F4P-$8,448.87 (20% WHT)","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:47:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTpAp2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","","","2025-10-14T18:13:43.000Z","Open","","R-CW(A)"
"00TOJ00000iTpAq2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:13:43.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTpAr2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:13:43.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTpAs2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:13:43.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTpAt2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:13:43.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTpAu2AK","R-CW(A)-Rondina, Sandra-6C56SKY-$116,191.11","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:13:43.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTrAr2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","","","2025-10-14T17:53:15.000Z","Open","","R-CW(A)"
"00TOJ00000iTrAs2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:53:15.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTrAt2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:53:15.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTrAu2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:53:15.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTrAv2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:53:15.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTrAw2AK","R-CW(A) Stonehouse, Marilyn 6C5695T  $55,700.79","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:53:15.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxGI2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","","","2025-10-14T17:58:39.000Z","Open","","R-CW(A)"
"00TOJ00000iTxGJ2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T17:58:39.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxGK2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T17:58:39.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxGL2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T17:58:39.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxGM2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T17:58:39.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxGN2A0","R-CW(A) - Armstrong, James 6C56AKT  $41,042.92 (WHT 12%)","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T17:58:39.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxl22AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","","","2025-10-14T18:19:16.000Z","Open","","R-CW(A)"
"00TOJ00000iTxl32AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:19:16.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxl42AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:19:16.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxl52AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:19:16.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxl62AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:19:16.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iTxl72AC","R-CW(A)-Rondina, Bruno-6C55LYT-$52,316.07","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:19:16.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4RR2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","","","2025-10-14T18:04:17.000Z","Open","","R-CW(A)"
"00TOJ00000iU4RS2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:04:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4RT2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:04:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4RU2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:04:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4RV2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:04:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4RW2A0","R-CW(A) - Barter , Kathryn- 6C55HGT - $67,430.81","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:04:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4bE2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","","","2025-10-14T18:17:35.000Z","Open","","R-CW(A)"
"00TOJ00000iU4bF2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:17:35.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4bG2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:17:35.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4bH2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:17:35.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4bI2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:17:35.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU4bJ2AS","R-CW(A)-Rondina, Bruno-6C55L6P-$24,024.67","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:17:35.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU8212AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","","","2025-10-14T18:06:28.000Z","Open","","R-CW(A)"
"00TOJ00000iU8222AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:06:28.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU8232AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:06:28.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU8242AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:06:28.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU8252AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:06:28.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iU8262AC","R-CW(A)-Rinaldo-6C56G4P-$3,124.11","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:06:28.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUE932AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","","","2025-10-14T18:09:55.000Z","Open","","R-CW(A)"
"00TOJ00000iUE942AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:09:55.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUE952AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:09:55.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUE962AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:09:55.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUE972AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:09:55.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUE982AG","R-CW(A)-Rondina, Sandra-6C56HQP-$76,951.17","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:09:55.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUTfx2AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","","","2025-10-14T18:22:02.000Z","Open","","R-CW(A)"
"00TOJ00000iUTfy2AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:22:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUTfz2AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:22:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUTg02AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:22:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUTg12AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:22:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUTg22AG","R-CW(A)-Decter, Michael-6C55NKT-$999,345.44 (40% WHT)","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:22:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUULw2AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","","","2025-10-14T18:36:17.000Z","Open","","R-CW(A)"
"00TOJ00000iUULx2AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:36:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUULy2AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:36:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUULz2AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:36:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUUM02AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:36:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUUM12AO","R-CW(A) - Dorey, Teri 6C55C9T  $52,520.49","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:36:17.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUfFi2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","","","2025-10-14T18:30:33.000Z","Open","","R-CW(A)"
"00TOJ00000iUfFj2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:30:33.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUfFk2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:30:33.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUfFl2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:30:33.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUfFm2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:30:33.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUfFn2AK","R-CW(A)-Halfin, Pearlene-6C55NZP-$27,081.54 (30% WHT)","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:30:33.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUjRO2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","","","2025-10-14T18:32:44.000Z","Open","","R-CW(A)"
"00TOJ00000iUjRP2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T18:32:44.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUjRQ2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T18:32:44.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUjRR2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T18:32:44.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUjRS2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T18:32:44.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iUjRT2A0","R-CW(A)-Mcmillan, Kazuyo-6C55Q6T- $477.74","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T18:32:44.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVWwj2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","","","2025-10-14T19:09:19.000Z","Open","","R-CW(A)"
"00TOJ00000iVWwk2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T19:09:19.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVWwl2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T19:09:19.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVWwm2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T19:09:19.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVWwn2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T19:09:19.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVWwo2AG","R-CW(A) - Parasiuk, Wilma 6C56ZKT  $751.97","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T19:09:19.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVaM12AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","","","2025-10-14T19:11:14.000Z","Open","","R-CW(A)"
"00TOJ00000iVaM22AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T19:11:14.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVaM32AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T19:11:14.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVaM42AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T19:11:14.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVaM52AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T19:11:14.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVaM62AK","R-CW(A) - Parasiuk, Wilson 6C56ZJT  $5,626.69","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T19:11:14.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVdi72AC","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","","","2025-10-14T19:16:02.000Z","Open","","R-CW(A)"
"00TOJ00000iVdi82AC","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-14T19:16:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVdi92AC","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-14T19:16:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVdiA2AS","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-14T19:16:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVdiB2AS","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-14T19:16:02.000Z","Open","0.0","R-CW(A)"
"00TOJ00000iVdiC2AS","R-CW(A) - Beck, Barbara 6C56ZMT  $94,162.23","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-14T19:16:02.000Z","Open","0.0","R-CW(A)"
